id,operator
837,Claus Brendelberger
838,Marabu GmbH & Co. KG
839,Michael Kattau
840,Sebastian Rüger
841,Bespannservice.de
842,Stadtwerke Bietigheim-Bissingen
843,Jens Hartmann
844,Hohn
845,Eduard Müller
846,Autohaus Wolfgang Fritz
847,Christian Dober LIS
848,G. Staudt & Söhne GmbH & Co.KG
849,LEV
850,Schulstiftung der Evangelischen Landeskirche in Württemberg Evangelische Seminarstiftung
851,Stadt Besigheim
852,Tayyip  Kahraman
853,Günter Höllige
854,Juice Ultra
855,Autohaus Scharfenberger GmbH
856,freeload
857,Reisinger Modellbau GmbH
858,Roger Reinshagen
859,Stadtwerke Wertheim GmbH
860,HomE of Mobility GmbH
861,Value Retail Management Germany GmbH
862,Szabo GmbH
863,Wertheim Verwaltung GmbH
864,Autohaus Gärtner GmbH
865,Hubert Hennig
866,Manuel Lawo
867,GSP Service und Verwaltung GmbH
868,Autohaus Lademann GmbH & Co. KG
869,LAUDA DR. R. WOBSER GMBH & CO. KG
870,Tauber-Solar Holding GmbH
871,Christoph Obel
872,Thorsten  Wühr
873,Weber GmbH & Co. KG
874,Peter Schreck
875,ANSMANN AG
876,Puppen Wie Echt GbR
877,Kfz Hellinger GmbH & Co. KG
878,Autohaus Schöppler
879,Daniel Igers
880,Krzysztof Jurko
881,Martin Kraft
882,Premium Car Center GmbH & Co. KG
883,"TauberEnergie Kuhn, Karl und Andreas Kuhn OHG"
884,Überlandwerk Schäftersheim GmbH & Co. KG
885,Hermann Geuder e.K.
886,Heidi's Lerchennest
887,Jochen Kühnel
888,Tina Eifert
889,Florian Blank
890,Eduard Schmidt
891,Autohaus Heinrich Gramling GmbH & Co. KG
892,Städtische Dienste Eberbach
893,Silke  Hofmann
894,Stadt Osterburken
895,Heiko Gakstatter
896,Heiko  Gakstatter
897,MVV Enamic GmbH
898,Paradiso Ladesystem
899,Emre Yüksel
900,Ambulanter Pflegedienst Hand in Hand GmbH
901,Stadtwerke Walldürn GmbH
902,Marco Zeberek
903,Gebrüder Eirich GmbH & Co KG
904,Oliver Erggelet
905,Autohaus Wetterauer GmbH
906,SE3D-Charge
907,Simon Matz
908,Stadtwerke Mosbach GmbH
909,Kinostar Theater GmbH
910,"Ihre Volksbank eG
Neckar Odenwald Main Tauber"
911,bike-center MOSBACH GmbH
912,Johannes-Diakonie Mosbach
913,Spedition Spitzer GmbH & Co. KG
914,Herrmann GmbH Karosserie + Lack
915,Josef Kaslik
916,Friedrich Wohnen & Pflegen GmbH
917,Silja Bakan
918,Fortuna Camping am Neckar
919,Wenntec GmbH
920,NaturKulturHotel Stumpf
921,Hetzel GmbH Facility Management
922,Georg Kuhn GmbH
923,Autohaus Herm e.K.
924,Leyn GmbH
925,Graf Hardenberg Sportwagen GmbH (Offenburg)
926,Volksbank eG Die Gestalterbank
927,Hanna & Tobias Schäfer GbR
928,Graf Hardenberg GmbH & Co. KG
929,Sonne Zell-Weierbach
930,Comfortcharge GmbH
931,Servolift GmbH
932,EDEKA Handelsgesellschaft Südwest mbH
933,Friseur Patric Huber
934,Marco  Klingenmeier
935,Autohaus Schillinger e.K.
936,Stadthaus Gengenbach
937,Patrick Breithaupt-Menzer Einzelunternehmer
938,Klumpp + Müller GmbH & Co. KG
939,Karlheinz Falk
940,gym 80 Fitnesstreff
941,Hotel Hirsch am Gästehaus
942,Stadtwerke Oberkirch GmbH
943,Hotel Restaurant Renchtalblick
944,Elektro Birk
945,Obst & Spargelhof Wurth
946,Autohaus Reininger GmbH
947,Landhotel Rebstock
948,Greenman Energy Operations GmbH & Co. KG
949,Hotel Gasthaus Mosers Blume
950,Hotel Gasthaus Mosers Blume e.K.
951,"Stadtwerke Haslach, Eigenbetrieb"
952,Stehle GmbH Zerspanungs- und Schleiftechnik
953,Franz Wild GbR
954,Aliseo GmbH
955,Nico Späth
956,Stadtwerke Gengenbach
957,Ladepark Kinzigtal GmbH & Co.KG
958,Michael Huber
959,Autohaus Doll GmbH
960,Tobias Fahrner
961,Jean-Charles Moulin
962,Wiltrud Hug
963,Schnebel IT-Systemhaus GmbH
964,Autohaus Seebacher GmbH & Co. KG
965,DRIES-CONSULTING UG (haftungsbeschränkt)
966,Michael Stiefel
967,B+N Tortechnik
968,Martin Essig
969,Gastro-Team Albiez GmbH / Hotel Hanauerhof
970,BAUMANNs LANDHAUS
971,Rebstock Durbach
972,Baugeschäft
973,Autohaus Allgeier GmbH
974,Gästehaus Speicher
975,Autohaus Kopf GmbH
976,FBF GmbH
977,Betten-ABC GmbH
978,Park Your Truck GmbH
979,Thomas Riexinger
980,Autohaus Seebacher GmbH
981,SenerTec Center GmbH
982,Elektro Service Huber
983,Bohnert-Kältetechnik GmbH
984,WeberHaus GmbH & Co. KG
985,BERGER Stromversorgungen GmbH & Co. KG
986,Matthias Baumann
987,AR Auto Roth GmbH
988,Maschinen Wagner Werkzeugmaschinen
989,Autohaus Frascoia GmbH & Co.KG
990,Christian Ott
991,Gasthaus zur Grässelmühle
992,Licht Kraus GmbH
993,Frank Orlemann
994,Gemeinde Lauf
995,Hotel Engel Herbert Decker GmbH & Co.KG
996,Olga Kister
997,Günther Energie & Service GmbH
998,"Alfred Baumann, EU"
999,Alfred Baumann
1000,Jackys-Glashaus / Einzelfirma
1001,H&N Management Beteiligungs GmbH&Co.KG
1002,Hotel Deutscher Hof
1003,Ferienwohnung 'Auszeit im Schwarzwald'
1004,Robert Behrendt
1005,Hotel Restaurant Engel
1006,Gemeinde Kappel-Grafenhausen
1007,Hotel Andante OHG
1008,Konrad Rein
1009,Tobias Rein
1010,Landhaus Lauble GmbH
1011,EGT Energy Solutions GmbH
1012,EGT Energie GmbH
1013,Fahrzeugtechnik Grotz
1014,vigoris Handels GmbH
1015,Stadtwerke Aalen GmbH
1016,Kreissparkasse Ostalb
1017,Georg Jos. Kaes GmbH
1018,Landratsamt Ostalbkreis
1019,Christoph Stark
1020,Autohaus Bruno Widmann GmbH & Co. KG
1021,Liebel Architekten BDA
1022,Restaurant & Hotel Wilder Mann (Einzelunternehmen)
1023,Aalener Römer Hotel
1024,KMF Kunststoff-Metall-Formteile GmbH
1025,Vilotel GmbH
1026,GEO Gesellschaft für Energieversorgung Ostalb mbH
1027,Rolf Angstenberger
1028,CLICKCONCEPTS GMBH
1029,Auto-Center W&B GmbH
1030,Koch-BAG-Auto GmbH
1031,Ludwig Kurz Autohaus GmbH
1032,Thorsten Vaas
1033,Hald-Bau GmbH
1034,Beilux Inhaber Husam Salhab
1035,Raab IT & Handel
1036,HadSol GmbH
1037,Autohaus Sorg GmbH
1038,Stadtwerke Schwäbisch Gmünd GmbH
1039,Samuel Krüger
1040,WWG Autowelt GmbH & Co.KG
1041,Hasan Yildiz
1042,B. Widmann GmbH & Co. KG
1043,Autowelt Marton+ GmbH & Co. KG
1044,Armin Siegle
1045,Mercedes- Benz AG - Niederlassung Ulm/Schwäbisch Gmünd
1046,Hahn Sportwagen Schwäbisch Gmünd GmbH
1047,Wolfgang Schwarz
1048,MAHLE chargeBIG
1049,Klaus Bareiß
1050,Jürgen Häderle
1051,Simone Klein
1052,Steffen Jüttner
1053,Hariolf Staudenmaier
1054,Peter Wurst
1055,Tom Trost Webproduktion & Webmarketing
1056,Anita Petra  Grau-Reimer
1057,HPA-Projektierung v. Ausbausystemen
1058,Stadtwerke Rastatt GmbH
1059,Warth Energy GmbH & Co.KG
1060,Daniel Rauhöft
1061,Autohaus Hartmann GmbH Rastatt
1062,Euromaster
1063,Olympia Apotheke Karin Schlenker e.Kfr.
1064,Andreas Richter
1065,Frank Josef Neumaier
1066,SV Germania Bietigheim e.V.
1067,Menzerna Polishing Compounds GmbH & Co KG
1068,Hörig Landtechnik
1069,B&W NetworX GmbH & Co. KG
1070,Reichert GmbH
1071,"Stadtwerke Gaggenau, Eigenbetrieb"
1072,Holl AG
1073,W-quadrat Westermann & Wörner GmbH
1074,Hotel Sternen
1075,Autohaus Haitzler GmbH
1076,Klaus Wunsch
1077,Artur Seiler GmbH
1078,"Kohlers Gastronomiebetriebe, Inh. Jürgen Kohler e.K."
1079,Veith GmbH & Co. KG
1080,Stadtwerke Bühl GmbH
1081,Sparkasse Bühl AdöR
1082,Gemeinde Ottersweier
1083,Print Equipment GmbH & Co. KG
1084,KUEHNMEDIA
1085,EDELWEISSBRAUEREI FARNY e.K.
1086,Stadtwerke Lindau GmbH & Co. KG
1087,Technische Werke Schussental GmbH & Co. KG
1088,Aurohaus Wald
1089,Autohaus Wald GmbH & Co. KG
1090,Autohaus Riess GmbH
1091,Gisela Wiedemann  c/o Gutverwaltung Walz
1092,PARK SERVICE HÜFNER GmbH + Co. KG
1093,Elektro Volkwein Inh. Tobias Maier e.K.
1094,Auer Gruppe GmbH
1095,Manfred Schädler
1096,Peter Stratmann
1097,Norbert Marschall
1098,Farben-Sigel GmbH
1099,Gut Hügle Erlebnishof
1100,Autohaus Unterberger GmbH
1101,AgriPower.Solar GmbH
1102,EDEKA Südbayern Handels Stiftung & Co KG
1103,Große Kreisstadt Wangen im Allgäu
1104,Harald Kobel
1105,w3 GmbH
1106,Albert Wuttke
1107,Hotel Altdorfer Hof e.K.
1108,Franz Habisreutinger GmbH + Co.KG Weingarten
1109,Ladepark FISCHER-ZANDER Albstadt
1110,Mennekes Ladestation KnePo Kunststofftechnik GmbH
1111,Elektro Keßler GmbH
1112,Ribo Reinigungs- und Gebäudeservice GmbH
1113,Jöchle Mobility GmbH
1114,Bernd  Lutz
1115,Samuel Jaissle
1116,Steffen Schele
1117,Elektrotechnik Christian Rummel
1118,Ellgass GmbH
1119,Bienenliebe.bio
1120,Marco Pezzetti
1121,Pezzetti Marco
1122,Simon Waldmann
1123,Pferdehof-Jehle GbR
1124,Energieegenossenschaft Leutkirch eG
1125,Lechwerke AG
1126,RehActiv
1127,Miller GmbH
1128,Orange  Charging B.V.
1129,Autohaus Mayer & Kloos GmbH
1130,Autohaus Fähndrich GmbH
1131,Stitzenberger GmbH
1132,Mösle GmbH & Co. KG
1133,Hotel Hohe Linde GmbH & Co. KG
1134,Biogastechnik Süd GmbH
1135,Daniel Heine
1136,dpm Daum + Partner Maschinenbau GmbH
1137,Non-stop dogwear EU GmbH
1138,Autohaus Rudolf Breher
1139,Autohaus Moser GmbH
1140,Spähn Betriebs-GmbH
1141,Erich Stehle GmbH
1142,Jörg Kirn
1143,Karl Heinz Kremmler
1144,Oliver Elser
1145,Robert Lippmann
1146,Autohaus Wild GmbH & Co.KG
1147,Autohaus Wild GmbH & Co. KG
1148,"Autohaus Stehle GmbH, Rolf Stehle"
1149,"Autohaus Wild GmbH &Co.KG, Sonja Wild"
1150,Landhotel Zerlaut GbR
1151,Stefan Treichel
1152,Claudius Weiland
1153,Onderka Immobilien GmbH & Co. KG
1154,Christopher Mühlbach
1155,Volksbank Altshausen eG
1156,Bürgerladenetzwerk Reinhard Siebert
1157,Edeka Lippmann
1158,Anton Schmidinger oHG
1159,NEWI-SOLAR GmbH
1160,Schäfereigenossenschaft Finkhof eG
1161,Stadt Bad Wurzach
1162,Wet-X
1163,Stadtwerke Fellbach GmbH
1164,eliso
1165,Daniel Vatlach
1166,Autohaus Felix Kloz GmbH
1167,Kreissparkasse Waiblingen
1168,Stadtwerke Waiblingen GmbH
1169,Christ Investment GmbH
1170,Autohaus Zeisler GmbH
1171,Doreen Richter
1172,Nusser Stadtmöbel GmbH & Co. KG
1173,Irmscher Grundstücksverwaltung GmbH+Co.KG
1174,Maik Hammelmann
1175,Matthias Fehleisen
1176,Stadtwerke Winnenden GmbH
1177,Mustafa Celebi & Mahmut Celebi GbR
1178,Stadtwerke Weinstadt
1179,audius Immo GmbH
1180,Frank Bühler
1181,Nicola Ruccolo
1182,Thomas Kuppinger
1183,Tittmann Solar GmbH
1184,Samuel Müller
1185,Savitron GmbH
1186,HSE-BAU GmbH
1187,Rechtsanwaltskanzlei
1188,Micha Krautter
1189,Gemeinde Leutenbach
1190,Stefan Heinrich
1191,Tanja Hipp
1192,Tom Breyer
1193,Gemeinde Korb
1194,BürgerEnergie Schwaikheim eG
1195,Christian  Barsch
1196,Eugen Hackenschuh e. K.
1197,Georgios Ampatzidis
1198,Jörg-Peter Lindner
1199,Sandra Kaiser
1200,Riva Facilities GmbH
1201,Jörg  Hinze
1202,Eiscafé am Rathaus Mounir Touma
1203,Gemeinde Aspach
1204,Heinz Aisenbrey
1205,STRICKER EDV
1206,Gerald Hofer
1207,Energiegemeinschaft Weissacher Tal eG
1208,FlippCharge GmbH
1209,Gemeinde Oppenweiler
1210,Gemeinde Allmersbach im Tal
1211,Sven Krische
1212,Renate Fürstenau
1213,Heck Group GmbH
1214,J. Hahn GmbH & Co. KG
1215,Dietmar Schurr
1216,Tobias Dux
1217,Frank Meinel
1218,Gerold Theurer
1219,Stephan Kunz
1220,Betec Beschichtungstechnik GmbH
1221,PTS-Prüftechnik GmbH
1222,Gemeinde Remshalden
1223,Energie- und Solartechnik
1224,Wienss Innenausbau GmbH
1225,Autohaus Steppan GmbH & Co. KG
1226,Autohaus Dieter Bürk
1227,Energieberatung Rem&Fils GmbH
1228,SE-Gebäudeautomation AG
1229,Tobias Alexander Mihalek
1230,e-rp GmbH
1231,Markus Straub
1232,Stadtverwaltung Münsingen
1233,Autohaus Fichtner GmbH
1234,Hermann Menton GmbH & Co KG
1235,Helmut Bühle
1236,SchwörerHaus KG
1237,Elektro-Müller
1238,OUTLETCITY AG
1239,Alexander Kammerer (Einzelunternehmen)
1240,Stadtwerke Metzingen
1241,Erhard Besch
1242,Jennifer Forch
1243,Landratsamt Reutlingen
1244,Thomas Diedler
1245,Immobilien Balaj GmbH
1246,Andreas Wacker
1247,Stuttgart Trading GbR
1248,Kammerer-Brodbeck Energietechnik GmbH
1249,Hahn Sportwagen Reutlingen GmbH
1250,Automobilforum Pfullingen-Reutlingen GmbH
1251,Daniel Kopp
1252,Fink GmbH Druck und Verlag
1253,Mercedes- Benz AG - Niederlassung Reutlingen / Tübingen
1254,Bernd Vöhringer
1255,Okay Hancer
1256,Deutsche Indianer Pionier Mission e.V.
1257,Fahrrad Fischer GmbH
1258,Autohaus Weiß & Brunner
1259,David Welsch
1260,Bockinac Franjo
1261,Gerlach-Physio
1262,Thomas Hans Knupfer
1263,Energiegenossenschaft Hohe Waid eG
1264,TTM GmbH Internationale Spedition
1265,Stadtwerke Viernheim GmbH
1266,Sparkasse Rhein Neckar Nord AdöR
1267,Christian Gieser
1268,BENZ GmbH  Co. KG Baustoffe
1269,Stadtwerke Hockenheim
1270,sab Burkhardt GmbH
1271,Golf Club St. Leon-Rot Betriebsgesellschaft mbH & Co. KG
1272,Hesse Digital Solutions GmbH
1273,Matthias Bechberger
1274,Thomas Voelkering
1275,SOLARIAL Inh. Arthur Walth
1276,Maike Homberg
1277,Marco Legrum
1278,Staender Trading
1279,Stadtwerke Heidelberg Energie GmbH
1280,Patrick Haiser
1281,Auto Schmitt GmbH
1282,CaRD Gesellschaft für EDV Beratung mbH
1283,Psychiatrisches Zentrum Nordbaden
1284,Daniel Auer
1285,Auto Hofmann GmbH
1286,Sparkasse Heidelberg
1287,MLP Finanzberatung
1288,go2zero charging solutions gmbh
1289,Stadt Leimen
1290,Promega GmbH
1291,Hotel Vorfelder
1292,Stadtwerke Walldorf GmbH & Co. KG
1293,Alfred Hofmann GmbH
1294,Auto Bartel e.K
1295,Florian Hees
1296,Hans Junginger
1297,KWG GmbH Nußloch
1298,Zentrum Aktiver Prävention GmbH & Co. KG
1299,Cosima Thiele
1300,Stephan Zirkel
1301,Pflege-Team Fleischer GmbH
1302,Laubenergie GmbH
1303,Braun Energiedienstleistungen GmbH & Co. KG
1304,Manuel Amchichi
1305,Kurpfalz Internat
1306,Tim Winkelmann
1307,Denis Gries
1308,Auto Plech GmbH
1309,TSG 1902 Willhelmsfeld e.V.
1310,Autohaus Philipp GmbH
1311,PDFC Consulting GmbH
1312,Energiegenossenschaft Starkenburg eG
1313,Stadtwerke Weinheim GmbH
1314,Cloppenburg GmbH
1315,Frank Jörder
1316,Athletik Club 1892 Weinheim e. V.
1317,Volksbank Kurpfalz eG
1318,Sun2V
1319,Autohaus Jöst GmbH
1320,Paul Proske
1321,GmBH
1322,Stadtwerke Sinsheim Versorgungs GmbH & Co. KG
1323,Pawel Modzelewski
1324,Markus Laber
1325,Gemeinde Eschelbronn (KdöR)
1326,Windisch Autohaus
1327,Gemeinde Lobbach
1328,Golfclub Heidelberg-Lobenfeld e.V.
1329,Claudia Kunz
1330,Klaus Streib GmbH
1331,Stromversorgung Sulz am Neckar GmbH
1332,Energieberatung B.-W.
1333,Oel-Heimburger GmbH
1334,Manuel Kehle
1335,Andreas Maier
1336,UHren Technik Schwarzwald Montageservice GmbH
1337,Bucher Stahlhandel GmbH
1338,Autowelt Schuler GmbH
1339,Jürgen Ratz
1340,Kaupp GmbH
1341,Autohaus Grossmann GmbH & Co. KG
1342,Theris GmbH
1343,Hess Montagen und Bauelemente GmbH
1344,Elektrogesellschaft Werner Maier mbH
1345,Raiffeisenbank Aichhalden-Hardt-Sulgen eG
1346,Bilkraft GmbH
1347,Jochen Abele
1348,Wied GmbH & Co. KG
1349,Malerbetrieb Eberst
1350,Friedrich Wahl GmbH & Co KG
1351,smartino GmbH & Co. KG
1352,Autolöwen GmbH
1353,Steffen Raach
1354,Eduard Rückl
1355,Daniel Seifried
1356,Bettina Kauf
1357,Baugesellschaft Schwenger GmbH
1358,Lukas  Tiedt
1359,Landhotel Steigenhaus Gmbh & Co. KG
1360,Stadtwerke Crailsheim GmbH
1361,Stoll von Gáti GmbH
1362,Markus Butz
1363,Otto  Rück
1364,Autohaus Linke GmbH
1365,Wohnpark Schanzbuck Binder
1366,Martin Binder
1367,Stadtverwaltung Crailsheim
1368,Roll GmbH & Co. KG
1369,Vogelmann Chemie GmbH
1370,Autohaus Rappold GmbH
1371,Schneider & Sohn GmbH & Co. KG
1372,Raiffeisenbank Schrozberg-Rot am See eG
1373,Peter Leiß
1374,Planungsbüro für Gebäude- und Elektrotechnik GmbH
1375,Landhotel Kirchberg GmbH
1376,ingenia projects GmbH & Co. KG
1377,oliver kratzsch
1378,MODUS GmbH & Co Objekt Langenburg KG
1379,Mawell Resort GmbH
1380,Autohaus Rettenmeier KG
1381,Autohaus Hofheinz e.K.
1382,Stadtwerke Villingen-Schwenningen GmbH
1383,Marion Rombach
1384,PZ Sportwagen Vertriebs-GmbH
1385,Daniela Gans
1386,"Ingenieurbüro Markus Hall, Einzelunternehmer"
1387,Sparkasse Schwarzwald-Baar AdöR
1388,Autohaus Ummenhofer
1389,Spark Charging Solutions GmbH
1390,MDTech Elektro- & Sicherheitstechnik
1391,Andreas Cornelius
1392,Gesellschaft für Verhaltensmedizin und Gesundheitsforschung (GVG AG)
1393,Alwin Rist
1394,Ingeborg Wimmer
1395,EnergieWende Bregtal UG (haftungsbeschränkt)
1396,B. Ketterer Söhne GmbH & Co. KG
1397,Christian Fehrenbach
1398,Hans-Peter Rombach
1399,"Hotel zum Ochsen , Frau Barbara Martin e.K."
1400,Johannes Lauer
1401,Uwe Kraft
1402,Autowelt Schuler Donaueschingen GmbH
1403,NOVA Aparate GmbH
1404,Schwarzwaldhof Fleisch und Wurstwaren GmbH
1405,Business Park Südbaar GmbH
1406,Andreas  Baumann
1407,Hotel Landgasthof KRANZ
1408,Kronen-Apotheke
1409,EG Elektromobilität GmbH & Co KG
1410,Scherer GmbH & Co. KG
1411,Stadtwerke Bingen
1412,Stadtwerke Sigmaringen GmbH
1413,Andreas Busch
1414,Markus Zimmermann - Einzelunternehmer
1415,Kretschmanns Sonnendeck GbR
1416,Arthur Demmer CNC Bearbeitung e.K.
1417,ws IT Service GmbH
1418,Gemeindewerke Krauchenwies - Stromversorgung Eigenbetrieb
1419,Hotel Gasthof Rössle - Inh. Erika Mauz
1420,EP: Electro Neusch OHG
1421,Energieversorgung Klettgau-Rheintal GmbH & Co. KG
1422,Stadtwerke Bad Saulgau - Eigenbetrieb
1423,Drehers Erlebnishof
1424,Raiffeisenbank Bad Saulgau eG
1425,Green Golf Bad Saulgau GbR
1426,Reisch Gebäudemanagement GmbH & Co. KG
1427,Heiko Lüdecke
1428,Gebhard Briemle
1429,Stadtwerke Mengen
1430,Autohaus Ernst Müller GmbH & Co. KG
1431,H.-D. SCHUNK GmbH & Co.
1432,Stadt Meßkirch
1433,Autohaus Eduard Walk KG
1434,Markus Fenn
1435,Frank Heim Vermietung & Verpachtung
1436,Stadtwerke Tübingen GmbH
1437,REIFF Süddeutschland Reifen und KFZ-Technik GmbH
1438,bhg Autohandelsgesellschaft mbH Tübingen
1439,PLBR Holding GmbH
1440,Britta  Pohlmann
1441,Stadtwerke Rottenburg am Neckar GmbH
1442,Elektrizitätswerk Karl Stengle GmbH & Co. KG
1443,Auto Grammer e.K.
1444,Edel GmbH & Co.KG
1445,Stadtwerke Mössingen (Eigenbetrieb)
1446,Günter Brielmann
1447,Bernd Brielmann
1448,Julian Brielmann
1449,Martina Brielmann
1450,Simon Brielmann
1451,Fischer's Brauhaus
1452,Hofer Elektrotechnik GmbH
1453,Hotel Gasthof Ochsen
1454,Röcker und Kohler GmbH + CoKg
1455,Bilal Ayhan
1456,L&K GbR
1457,Gemeinde Nehren
1458,Andreas Bauer
1459,Nirmal Singh
1460,Michael Hicke
1461,OHO Rooms GmbH
1462,PRO-MED Instrumente GmbH
1463,FIBONA GmbH
1464,Elektro Enslin GmbH
1465,SolarProfi-Martin
1466,Eugen Forschner GmbH
1467,H + K Härte- und Oberflächentechnik GmbH + Co. KG
1468,Hotel Aurelia GmbH
1469,Hirsch-Brauerei Honer GmbH & Co. K
1470,Messner GmbH & Co.KG
1471,Gemeinde Wurmlingen
1472,MK medical GmbH & Co. KG
1473,Autohaus Klaiber gmbH
1474,Flad System Components GmbH & Co. KG
1475,Gemeinde Deilingen
1476,Michael Makurath
1477,Energieversorgung Trossingen GmbH
1478,Autohaus Leiber GmbH & Co. KG
1479,Schmidts Märkte
1480,Stadtwerke Bad Säckingen GmbH
1481,Johannes Thiel
1482,"Gasthaus Kranz, Einzelunternehmen"
1483,Nicole Andrea  Wohner
1484,Nicole Obrist
1485,Gasthof-Pension Lamm
1486,Stadtwerke Waldshut-Tiengen GmbH
1487,Volksbank Hochrhein eG
1488,Derek Rothstein
1489,Jürgen Woenckhaus
1490,Stoll GmbH
1491,HVT öffentliche Ladeinfrastruktur
1492,Seipp Wohnen
1493,Gasthaus Kreuz
1494,Autohaus Amann GmbH
1495,Der Adler - Hotel & Restaurant
1496,Privatbrauerei Waldhaus Joh. Schmid GmbH
1497,Schneider KG
1498,Hotel Albtalblick GmbH
1499,Dunkermotoren GmbH
1500,Hotel Nägele GmbH & Co.KG
1501,Geissenhof
1502,Landhotel und Restaurant Haringerhof
1503,me energy GmbH
1504,Landgasthof Bergblick
1505,Christel Bönecke
1506,Pflanzen-Mauk Blumenparadies GmbH
1507,Autohaus Franz Harich GmbH & Co.KG
1508,Kai Schuppler
1509,Sparkasse Zollernalb AdöR
1510,Autohaus Dehner GmbH
1511,Ament Peter & Daub Jasmin GbR
1512,T. u. K. Leibfritz GbR
1513,Autohaus Harich GmbH & Co.KG
1514,Stadtwerke Balingen
1515,auto holweger GmbH & Co. KG
1516,Elektrohaus Bühler GmbH
1517,Marco Alber
1518,Garni Hotel Unsere Stadtvilla Frank Häre
1519,Stadtwerke Hechingen
1520,Stiftung Theater Lindenhof
1521,Georg-Friedrich Schwarz
1522,Loesdau
1523,Beate Maria Hautmann
1524,Christoph Ziebell
1525,Onstmettinger Bank eG
1526,Gästehaus Juhl GbR
1527,Bäckerei Stemke OHG
1528,Albstadtwerke GmbH
1529,Gebrüder Haasis GmbH & Co.KG
1530,Silke Bianca Ott-Zetzsche
1531,Autohaus Link+Korn GmbH
1532,Mey
1533,Andreas Huber
1534,Stadtverwaltung Meßstetten
1535,InterTranspo
1536,Interstuhl
1537,Gemeinde Winterlingen
1538,Energie- und Wasserversorgung Bitz GmbH
1539,Landgut Untere Mühle
1540,Martin Gringel Ingenieurbüro
1541,Parkgaragengesellschaft Baden-Baden mbH
1542,Hotel am Sophienpark GmbH
1543,Klinik Dr. Franz Dengler GmbH
1544,Acura Kliniken Baden-Baden GmbH
1545,Erkan Sagnak-Reynier
1546,Klinik Dengler
1547,Mihael Mucic
1548,I.T.C. GmbH & Co. KG
1549,Ladepark Südbaden GmbH & Co. KG
1550,StromSpeicherMarkt GmbH
1551,EISENKOLB Sicherheit GmbH
1552,Roswitha Reinmuth
1553,Autohaus Friedrich Sütterlin GmbH
1554,Hotel Restaurant Bierhäusle Karl Schweier e.K.
1555,David Dybal
1556,Dilger´s Dienste
1557,MB Grundstücksverwaltung GmbH&Co.KG
1558,Elektro Ullmann
1559,Porsche Zentrum Freiburg Graf Hardenberg Sportwagen GmbH
1560,HEG Heidelberger Energiegenossenschaft eG
1561,SBW Betreibergesellschaft GmbH
1562,SI Energy GmbH
1563,EMBL Heidelberg
1564,Martin Walla
1565,Christina Seinecke
1566,Harald Fein e.k.
1567,Mercedes-Benz AG - Niederlassung Mannheim-Heidelberg-Landau
1568,Schwarz Immobilien Service GmbH & Co. KGSIS
1569,Schwarz Campus GmbH & Co. KG
1570,Schwarz Real Estate GmbH & Co.KG
1571,Ospidea Hotelmanagement GmbH
1572,PZ Sportwagen Vertriebs GmbH
1573,Witali Becker
1574,Nadim Bazzo Alan
1575,EnerGeno Heilbronn-Franken Service GmbH
1576,Pflanzen-Kölle Gartencenter GmbH & Co. KG
1577,Michael Meckl
1578,Karl Marbach GmbH & Co. KG
1579,Besenwirtschaft und Gästehaus Bauer GbR
1580,Schütz Ulrich
1581,Auto Weiler Gbr
1582,Autohaus Werner Beier GmbH
1583,Audi Zentrum Karlsruhe GmbH
1584,Hotel Rio BGmbH
1585,Städtisches Klinikum Karlsruhe gGmbH
1586,Karlsruher Fächer GmbH
1587,MINT GmbH
1588,EFA Tankstellenbetriebe und Mineralölhandel GmbH
1589,Frank Hetzel
1590,Autohaus Finger GmbH
1591,OSP Ollisa Solar Power GmbH
1592,Christian Covi
1593,Badische Energie-Servicegesellschaft mbH
1594,Phosergy
1595,NNM WB
1596,Autohaus Graf Hardenberg GmbH - Ford
1597,Pension Gästehaus Kautz
1598,GenoHotel Karlsruhe GmbH & Co. KG
1599,Golfanlagen Weiland GmbH
1600,Visteon Electronics Germany
1601,TelemaxX Telekommunikation GmbH
1602,Hotel Sonne
1603,Winterrot Hotelbetriebe GmbH
1604,IT-Haus Kempen
1605,Steven Au
1606,AMZ Mannheim GmbH
1607,Theodor Foerster
1608,Christian Baumann
1609,Kurt Maas
1610,Autohaus Ivancan GmbH
1611,Hänssler Kunststoff- und Dichtungstechnik GmbH
1612,Hasula GmbH&Co KG
1613,Nicole Thomson
1614,Ralf Oehlers
1615,Marijo Lasic
1616,Essity Operations Mannheim GmbH
1617,ic audio GmbH
1618,Honeycamp Management GmbH
1619,Matthias Gutjahr
